"Vanhojen vapaarahoitteisten asuntojen hinnat muuttujina Nelj‰nnes,"
"Talotyyppi, Rakennusvuosi, Vuosi, Postinumero ja Tiedot"

" ";" ";" ";" ";" ";"Keskihinta";"Lukum‰‰r‰"
"Vuosi"
" ";"Talotyypit yhteens‰"
" ";" ";"Rakennusvuodet yhteens‰"
" ";" ";" ";"2011"
" ";" ";" ";" ";"32920";.;4
" ";" ";" ";" ";"33100";2931;398
" ";" ";" ";" ";"33180";3541;25
" ";" ";" ";" ";"33200";3036;168
" ";" ";" ";" ";"33210";2922;110
" ";" ";" ";" ";"33230";2831;188
" ";" ";" ";" ";"33240";2561;33
" ";" ";" ";" ";"33250";2512;45
" ";" ";" ";" ";"33270";2284;125
" ";" ";" ";" ";"33300";1971;107
" ";" ";" ";" ";"33310";1492;159
" ";" ";" ";" ";"33330";1769;52
" ";" ";" ";" ";"33340";2001;54
" ";" ";" ";" ";"33400";2116;76
" ";" ";" ";" ";"33410";1585;132
" ";" ";" ";" ";"33420";1886;17
" ";" ";" ";" ";"33430";1934;58
" ";" ";" ";" ";"33450";1982;45
" ";" ";" ";" ";"33470";1801;85
" ";" ";" ";" ";"33480";1948;80
" ";" ";" ";" ";"33500";2576;273
" ";" ";" ";" ";"33520";2032;33
" ";" ";" ";" ";"33530";2306;111
" ";" ";" ";" ";"33540";2540;220
" ";" ";" ";" ";"33560";2178;172
" ";" ";" ";" ";"33580";2273;202
" ";" ";" ";" ";"33610";2197;85
" ";" ";" ";" ";"33680";.;1
" ";" ";" ";" ";"33700";2350;17
" ";" ";" ";" ";"33710";1924;261
" ";" ";" ";" ";"33720";1722;408
" ";" ";" ";" ";"33730";1956;20
" ";" ";" ";" ";"33800";1937;154
" ";" ";" ";" ";"33820";2048;124
" ";" ";" ";" ";"33840";1639;99
" ";" ";" ";" ";"33850";1319;56
" ";" ";" ";" ";"33880";1583;92
" ";" ";" ";" ";"33900";2322;169
" ";" ";" ";" ";"33920";.;3
" ";" ";" ";" ";"33950";2060;89
" ";" ";" ";" ";"33960";2079;180
" ";" ";" ";" ";"33980";.;.
" ";" ";" ";" ";"34130";.;2
" ";" ";" ";" ";"34140";.;1
" ";" ";" ";" ";"34240";.;.
" ";" ";" ";" ";"34260";.;3
" ";" ";" ";" ";"34300";.;5
" ";" ";" ";" ";"34450";.;.
" ";" ";" ";" ";"34600";1050;20
" ";" ";" ";" ";"34800";983;44
" ";" ";" ";" ";"34870";.;3
" ";" ";" ";" ";"35100";1124;24
" ";" ";" ";" ";"35220";.;3
" ";" ";" ";" ";"35300";1231;57
" ";" ";" ";" ";"35320";.;.
" ";" ";" ";" ";"35400";.;1
" ";" ";" ";" ";"35500";.;5
" ";" ";" ";" ";"35530";.;.
" ";" ";" ";" ";"35540";.;1
" ";" ";" ";" ";"35600";.;4
" ";" ";" ";" ";"35630";.;.
" ";" ";" ";" ";"35700";862;18
" ";" ";" ";" ";"35800";759;71
" ";" ";" ";" ";"35820";712;12
" ";" ";" ";" ";"35990";.;1
" ";" ";" ";" ";"36100";.;3
" ";" ";" ";" ";"36110";1898;24
" ";" ";" ";" ";"36200";1928;127
" ";" ";" ";" ";"36220";1548;67
" ";" ";" ";" ";"36240";1779;80
" ";" ";" ";" ";"36270";1766;13
" ";" ";" ";" ";"36420";1314;11
" ";" ";" ";" ";"36430";.;.
" ";" ";" ";" ";"36450";.;1
" ";" ";" ";" ";"36600";1581;11
" ";" ";" ";" ";"36720";.;2
" ";" ";" ";" ";"36760";1421;6
" ";" ";" ";" ";"36810";.;.
" ";" ";" ";" ";"36840";.;.
" ";" ";" ";" ";"36910";.;1
" ";" ";" ";" ";"36930";.;1
" ";" ";" ";" ";"37100";1735;165
" ";" ";" ";" ";"37120";1805;147
" ";" ";" ";" ";"37130";1605;63
" ";" ";" ";" ";"37140";1766;12
" ";" ";" ";" ";"37150";1675;59
" ";" ";" ";" ";"37200";1133;13
" ";" ";" ";" ";"37240";1038;16
" ";" ";" ";" ";"37370";.;4
" ";" ";" ";" ";"37420";.;1
" ";" ";" ";" ";"37470";1716;10
" ";" ";" ";" ";"37500";1830;82
" ";" ";" ";" ";"37550";1844;33
" ";" ";" ";" ";"37560";2099;16
" ";" ";" ";" ";"37600";1177;179
" ";" ";" ";" ";"37630";1288;134
" ";" ";" ";" ";"37700";.;2
" ";" ";" ";" ";"37800";1285;91
" ";" ";" ";" ";"37830";1102;39
" ";" ";" ";" ";"37850";.;.
" ";" ";" ";" ";"37860";.;2
" ";" ";" ";" ";"37900";.;.
" ";" ";" ";" ";"37910";.;.
" ";" ";" ";" ";"38100";.;1
" ";" ";" ";" ";"38200";1443;72
" ";" ";" ";" ";"38210";1132;40
" ";" ";" ";" ";"38250";.;2
" ";" ";" ";" ";"38270";.;1
" ";" ";" ";" ";"38300";.;5
" ";" ";" ";" ";"38360";.;2
" ";" ";" ";" ";"38420";.;4
" ";" ";" ";" ";"38460";.;2
" ";" ";" ";" ";"38510";.;5
" ";" ";" ";" ";"38600";874;6
" ";" ";" ";" ";"38700";1311;43
" ";" ";" ";" ";"38710";955;21
" ";" ";" ";" ";"38800";911;6
" ";" ";" ";" ";"38950";.;2
" ";" ";" ";" ";"39100";1345;24
" ";" ";" ";" ";"39130";.;.
" ";" ";" ";" ";"39150";.;.
" ";" ";" ";" ";"39160";1880;27
" ";" ";" ";" ";"39200";1099;33
" ";" ";" ";" ";"39310";.;5
" ";" ";" ";" ";"39340";.;2
" ";" ";" ";" ";"39500";1207;64
" ";" ";" ";" ";"39700";1035;35
" ";" ";" ";" ";"39820";.;5
" ";" ";" ";" ";"39930";.;3
" ";" ";" ";" ";"40100";2537;382
" ";" ";" ";" ";"40200";2286;76
" ";" ";" ";" ";"40250";1768;94
" ";" ";" ";" ";"40270";1861;160
" ";" ";" ";" ";"40320";1577;57
" ";" ";" ";" ";"40340";1294;117
" ";" ";" ";" ";"40400";1714;87
" ";" ";" ";" ";"40420";1680;76
" ";" ";" ";" ";"40500";2164;41
" ";" ";" ";" ";"40520";2131;149
" ";" ";" ";" ";"40530";1971;47
" ";" ";" ";" ";"40600";1971;52
" ";" ";" ";" ";"40620";.;.
" ";" ";" ";" ";"40630";1649;32
" ";" ";" ";" ";"40640";1368;104
" ";" ";" ";" ";"40700";2212;89
" ";" ";" ";" ";"40720";2108;65
" ";" ";" ";" ";"40740";1603;111
" ";" ";" ";" ";"40800";1488;84
" ";" ";" ";" ";"40820";1291;26
" ";" ";" ";" ";"40900";1463;29
" ";" ";" ";" ";"40930";1502;7
" ";" ";" ";" ";"40950";1600;45
" ";" ";" ";" ";"41120";.;2
" ";" ";" ";" ";"41160";1500;40
" ";" ";" ";" ";"41180";.;.
" ";" ";" ";" ";"41210";.;.
" ";" ";" ";" ";"41230";.;.
" ";" ";" ";" ";"41270";.;.
" ";" ";" ";" ";"41290";.;1
" ";" ";" ";" ";"41310";1906;12
" ";" ";" ";" ";"41330";1239;16
" ";" ";" ";" ";"41340";1469;59
" ";" ";" ";" ";"41390";.;1
" ";" ";" ";" ";"41400";1226;21
" ";" ";" ";" ";"41490";.;3
" ";" ";" ";" ";"41500";692;10
" ";" ";" ";" ";"41520";959;13
" ";" ";" ";" ";"41530";.;.
" ";" ";" ";" ";"41560";.;.
" ";" ";" ";" ";"41580";.;.
" ";" ";" ";" ";"41660";.;3
" ";" ";" ";" ";"41770";.;4
" ";" ";" ";" ";"41800";1204;27
" ";" ";" ";" ";"41820";.;.
" ";" ";" ";" ";"41870";.;1
" ";" ";" ";" ";"41900";1103;6
" ";" ";" ";" ";"42100";1326;129
" ";" ";" ";" ";"42220";604;7
" ";" ";" ";" ";"42300";885;38
" ";" ";" ";" ";"42440";.;2
" ";" ";" ";" ";"42600";857;7
" ";" ";" ";" ";"42700";1018;100
" ";" ";" ";" ";"42800";.;4
" ";" ";" ";" ";"42850";.;.
" ";" ";" ";" ";"42910";.;.
" ";" ";" ";" ";"43100";1028;55
" ";" ";" ";" ";"43220";.;.
" ";" ";" ";" ";"43270";.;1
" ";" ";" ";" ";"43300";.;4
" ";" ";" ";" ";"43440";.;1
" ";" ";" ";" ";"43500";1059;21
" ";" ";" ";" ";"43520";.;.
" ";" ";" ";" ";"43700";.;.
" ";" ";" ";" ";"43800";.;5
" ";" ";" ";" ";"43900";1238;6
" ";" ";" ";" ";"44100";1212;96
" ";" ";" ";" ";"44120";1199;13
" ";" ";" ";" ";"44150";963;35
" ";" ";" ";" ";"44160";.;.
" ";" ";" ";" ";"44200";802;39
" ";" ";" ";" ";"44220";.;3
" ";" ";" ";" ";"44260";.;.
" ";" ";" ";" ";"44280";.;4
" ";" ";" ";" ";"44300";860;6
" ";" ";" ";" ";"44400";.;2
" ";" ";" ";" ";"44420";.;1
" ";" ";" ";" ";"44500";1101;37
" ";" ";" ";" ";"44800";898;17
" ";" ";" ";" ";"44880";.;.
" ";" ";" ";" ";"44950";.;1
" ";" ";" ";" ";"45100";1481;195
" ";" ";" ";" ";"45120";1546;40
" ";" ";" ";" ";"45130";1283;34
" ";" ";" ";" ";"45150";1135;92
" ";" ";" ";" ";"45160";1152;91
" ";" ";" ";" ";"45200";1206;124
" ";" ";" ";" ";"45360";1452;30
" ";" ";" ";" ";"45370";1338;7
" ";" ";" ";" ";"45410";.;1
" ";" ";" ";" ";"45460";.;1
" ";" ";" ";" ";"45610";1233;23
" ";" ";" ";" ";"45700";1061;168
" ";" ";" ";" ";"45720";1168;14
" ";" ";" ";" ";"45740";993;19
" ";" ";" ";" ";"45810";.;.
" ";" ";" ";" ";"45910";876;14
" ";" ";" ";" ";"46110";.;1
" ";" ";" ";" ";"46400";.;.
" ";" ";" ";" ";"46710";.;.
" ";" ";" ";" ";"46800";888;47
" ";" ";" ";" ";"46810";.;4
" ";" ";" ";" ";"46860";.;.
" ";" ";" ";" ";"46900";858;21
" ";" ";" ";" ";"46910";1050;8
" ";" ";" ";" ";"46920";.;.
" ";" ";" ";" ";"47200";858;20
" ";" ";" ";" ";"47400";1150;28
" ";" ";" ";" ";"47710";914;11
" ";" ";" ";" ";"47900";.;1
" ";" ";" ";" ";"48100";1625;304
" ";" ";" ";" ";"48130";.;5
" ";" ";" ";" ";"48200";1052;42
" ";" ";" ";" ";"48210";.;2
" ";" ";" ";" ";"48220";.;3
" ";" ";" ";" ";"48230";.;3
" ";" ";" ";" ";"48300";.;2
" ";" ";" ";" ";"48310";1839;51
" ";" ";" ";" ";"48350";807;103
" ";" ";" ";" ";"48400";1333;66
" ";" ";" ";" ";"48410";1284;19
" ";" ";" ";" ";"48600";1222;125
" ";" ";" ";" ";"48700";1111;48
" ";" ";" ";" ";"48710";.;5
" ";" ";" ";" ";"48720";.;1
" ";" ";" ";" ";"48770";1116;12
" ";" ";" ";" ";"48800";1470;18
" ";" ";" ";" ";"48810";.;2
" ";" ";" ";" ";"48900";1219;14
" ";" ";" ";" ";"48910";1160;12
" ";" ";" ";" ";"49210";1210;11
" ";" ";" ";" ";"49220";.;4
" ";" ";" ";" ";"49270";.;2
" ";" ";" ";" ";"49400";1454;119
" ";" ";" ";" ";"49410";1213;16
" ";" ";" ";" ";"49420";1178;20
" ";" ";" ";" ";"49460";859;14
" ";" ";" ";" ";"49490";1154;11
" ";" ";" ";" ";"49510";786;12
" ";" ";" ";" ";"49700";.;1
" ";" ";" ";" ";"49730";.;.
" ";" ";" ";" ";"49860";.;.
" ";" ";" ";" ";"49900";1065;6
" ";" ";" ";" ";"50100";1969;270
" ";" ";" ";" ";"50120";1340;56
" ";" ";" ";" ";"50130";1555;37
" ";" ";" ";" ";"50160";1261;73
" ";" ";" ";" ";"50170";1720;52
" ";" ";" ";" ";"50180";.;1
" ";" ";" ";" ";"50190";1773;47
" ";" ";" ";" ";"50500";1747;20
" ";" ";" ";" ";"50520";.;5
" ";" ";" ";" ";"50600";1597;42
" ";" ";" ";" ";"50670";1240;8
" ";" ";" ";" ";"50970";.;4
" ";" ";" ";" ";"51200";1044;42
" ";" ";" ";" ";"51600";.;4
" ";" ";" ";" ";"51900";1099;39
" ";" ";" ";" ";"52100";1160;7
" ";" ";" ";" ";"52200";874;10
" ";" ";" ";" ";"52230";.;.
" ";" ";" ";" ";"52300";1297;23
" ";" ";" ";" ";"52320";.;.
" ";" ";" ";" ";"52420";.;.
" ";" ";" ";" ";"52520";.;.
" ";" ";" ";" ";"52550";1076;10
" ";" ";" ";" ";"52610";.;.
" ";" ";" ";" ";"52700";932;57
" ";" ";" ";" ";"52720";.;4
" ";" ";" ";" ";"52830";.;3
" ";" ";" ";" ";"53100";2238;258
" ";" ";" ";" ";"53130";.;.
" ";" ";" ";" ";"53200";1597;25
" ";" ";" ";" ";"53300";1503;91
" ";" ";" ";" ";"53400";.;5
" ";" ";" ";" ";"53420";.;5
" ";" ";" ";" ";"53500";1776;12
" ";" ";" ";" ";"53600";2073;49
" ";" ";" ";" ";"53650";.;3
" ";" ";" ";" ";"53810";1414;90
" ";" ";" ";" ";"53850";1484;109
" ";" ";" ";" ";"53900";2255;50
" ";" ";" ";" ";"53920";1418;75
" ";" ";" ";" ";"53950";1136;38
" ";" ";" ";" ";"54100";1197;58
" ";" ";" ";" ";"54110";1415;9
" ";" ";" ";" ";"54120";.;2
" ";" ";" ";" ";"54410";.;.
" ";" ";" ";" ";"54500";923;18
" ";" ";" ";" ";"54510";.;.
" ";" ";" ";" ";"54530";.;1
" ";" ";" ";" ";"54710";.;1
" ";" ";" ";" ";"54770";.;.
" ";" ";" ";" ";"54800";1285;14
" ";" ";" ";" ";"54820";.;.
" ";" ";" ";" ";"54850";.;3
" ";" ";" ";" ";"54915";1497;12
" ";" ";" ";" ";"54920";1626;6
" ";" ";" ";" ";"54950";.;.
" ";" ";" ";" ";"54960";.;1
" ";" ";" ";" ";"55100";1316;133
" ";" ";" ";" ";"55120";1014;52
" ";" ";" ";" ";"55300";1028;9
" ";" ";" ";" ";"55320";980;9
" ";" ";" ";" ";"55400";.;2
" ";" ";" ";" ";"55420";1501;8
" ";" ";" ";" ";"55510";732;22
" ";" ";" ";" ";"55610";913;35
" ";" ";" ";" ";"55700";1110;14
" ";" ";" ";" ";"55800";796;41
" ";" ";" ";" ";"55910";822;6
" ";" ";" ";" ";"56100";1236;31
" ";" ";" ";" ";"56120";.;.
" ";" ";" ";" ";"56610";.;1
" ";" ";" ";" ";"56730";.;.
" ";" ";" ";" ";"56800";823;8
" ";" ";" ";" ";"57100";1652;107
" ";" ";" ";" ";"57120";.;1
" ";" ";" ";" ";"57130";1772;61
" ";" ";" ";" ";"57170";1092;42
" ";" ";" ";" ";"57200";1205;56
" ";" ";" ";" ";"57210";1208;51
" ";" ";" ";" ";"57220";887;11
" ";" ";" ";" ";"57230";975;36
" ";" ";" ";" ";"57510";1258;7
" ";" ";" ";" ";"57600";1302;15
" ";" ";" ";" ";"57710";1312;31
" ";" ";" ";" ";"58175";.;4
" ";" ";" ";" ";"58200";1106;21
" ";" ";" ";" ";"58220";.;.
" ";" ";" ";" ";"58300";.;3
" ";" ";" ";" ";"58410";.;1
" ";" ";" ";" ";"58450";.;5
" ";" ";" ";" ";"58500";801;14
" ";" ";" ";" ";"58550";.;1
" ";" ";" ";" ";"58620";.;.
" ";" ";" ";" ";"58700";663;12
" ";" ";" ";" ";"58900";704;22
" ";" ";" ";" ";"58910";.;.
" ";" ";" ";" ";"59100";1027;16
" ";" ";" ";" ";"59310";.;.
" ";" ";" ";" ";"59510";.;1
" ";" ";" ";" ";"59720";.;2
" ";" ";" ";" ";"59730";.;.
" ";" ";" ";" ";"59800";955;11
" ";" ";" ";" ";"60100";1809;226
" ";" ";" ";" ";"60120";1613;40
" ";" ";" ";" ";"60150";1374;64
" ";" ";" ";" ";"60200";1885;171
" ";" ";" ";" ";"60220";1723;43
" ";" ";" ";" ";"60320";1775;102
" ";" ";" ";" ";"60510";1876;157
" ";" ";" ";" ";"60550";1303;27
" ";" ";" ";" ";"60560";.;3
" ";" ";" ";" ";"60720";.;5
" ";" ";" ";" ";"60760";.;.
" ";" ";" ";" ";"60800";1379;24
" ";" ";" ";" ";"61100";.;5
" ";" ";" ";" ";"61300";1092;49
" ";" ";" ";" ";"61330";.;1
" ";" ";" ";" ";"61400";1101;14
" ";" ";" ";" ";"61470";.;1
" ";" ";" ";" ";"61500";832;15
" ";" ";" ";" ";"61520";.;.
" ";" ";" ";" ";"61600";1064;31
" ";" ";" ";" ";"61720";.;.
" ";" ";" ";" ";"61800";1201;70
" ";" ";" ";" ";"61840";.;1
" ";" ";" ";" ";"61850";.;3
" ";" ";" ";" ";"61980";.;3
" ";" ";" ";" ";"62100";1345;118
" ";" ";" ";" ";"62190";.;.
" ";" ";" ";" ";"62200";1141;36
" ";" ";" ";" ";"62300";833;6
" ";" ";" ";" ";"62310";.;1
" ";" ";" ";" ";"62370";.;.
" ";" ";" ";" ";"62375";884;9
" ";" ";" ";" ";"62420";.;3
" ";" ";" ";" ";"62500";.;5
" ";" ";" ";" ";"62510";.;.
" ";" ";" ";" ";"62600";.;5
" ";" ";" ";" ";"62800";.;4
" ";" ";" ";" ";"62830";.;.
" ";" ";" ";" ";"62900";1003;14
" ";" ";" ";" ";"63100";965;6
" ";" ";" ";" ";"63130";.;.
" ";" ";" ";" ";"63300";1135;43
" ";" ";" ";" ";"63350";.;1
" ";" ";" ";" ";"63400";.;1
" ";" ";" ";" ";"63410";.;.
" ";" ";" ";" ";"63500";.;4
" ";" ";" ";" ";"63510";.;1
" ";" ";" ";" ";"63600";828;9
" ";" ";" ";" ";"63610";1336;9
" ";" ";" ";" ";"63680";.;1
" ";" ";" ";" ";"63700";1149;27
" ";" ";" ";" ";"63780";.;1
" ";" ";" ";" ";"63800";728;8
" ";" ";" ";" ";"63900";.;.
" ";" ";" ";" ";"63920";.;.
" ";" ";" ";" ";"64100";800;16
" ";" ";" ";" ";"64140";.;.
" ";" ";" ";" ";"64200";1043;12
" ";" ";" ";" ";"64220";.;.
" ";" ";" ";" ";"64230";.;1
" ";" ";" ";" ";"64250";.;2
" ";" ";" ";" ";"64260";1006;9
" ";" ";" ";" ";"64300";.;.
" ";" ";" ";" ";"64350";.;1
" ";" ";" ";" ";"64370";.;.
" ";" ";" ";" ";"64510";.;.
" ";" ";" ";" ";"64530";.;.
" ";" ";" ";" ";"64550";.;.
" ";" ";" ";" ";"64610";.;2
" ";" ";" ";" ";"64700";891;16
" ";" ";" ";" ";"64740";.;.
" ";" ";" ";" ";"64760";.;.
" ";" ";" ";" ";"64770";.;2
" ";" ";" ";" ";"64820";.;.
" ";" ";" ";" ";"64900";939;8
" ";" ";" ";" ";"65100";2146;376
" ";" ";" ";" ";"65170";.;3
" ";" ";" ";" ";"65200";1862;116
" ";" ";" ";" ";"65230";1493;62
" ";" ";" ";" ";"65280";1826;76
" ";" ";" ";" ";"65300";1741;26
" ";" ";" ";" ";"65320";1525;84
" ";" ";" ";" ";"65350";1452;103
" ";" ";" ";" ";"65370";1167;55
" ";" ";" ";" ";"65380";1466;29
" ";" ";" ";" ";"65410";.;4
" ";" ";" ";" ";"65450";1824;6
" ";" ";" ";" ";"65520";.;4
" ";" ";" ";" ";"65610";1655;99
" ";" ";" ";" ";"65630";1873;12
" ";" ";" ";" ";"65650";.;2
" ";" ";" ";" ";"65710";.;.
" ";" ";" ";" ";"65730";.;.
" ";" ";" ";" ";"65800";.;1
" ";" ";" ";" ";"66100";.;3
" ";" ";" ";" ";"66140";.;2
" ";" ";" ";" ";"66200";.;.
" ";" ";" ";" ";"66210";.;.
" ";" ";" ";" ";"66240";.;.
" ";" ";" ";" ";"66270";.;1
" ";" ";" ";" ";"66280";.;.
" ";" ";" ";" ";"66290";.;.
" ";" ";" ";" ";"66295";.;.
" ";" ";" ";" ";"66300";.;3
" ";" ";" ";" ";"66360";.;1
" ";" ";" ";" ";"66400";1236;54
" ";" ";" ";" ";"66430";.;.
" ";" ";" ";" ";"66440";.;2
" ";" ";" ";" ";"66500";989;7
" ";" ";" ";" ";"66510";.;2
" ";" ";" ";" ";"66530";.;2
" ";" ";" ";" ";"66550";.;.
" ";" ";" ";" ";"66560";.;.
" ";" ";" ";" ";"66580";.;.
" ";" ";" ";" ";"66590";.;.
" ";" ";" ";" ";"66600";.;.
" ";" ";" ";" ";"66640";.;.
" ";" ";" ";" ";"66710";.;.
" ";" ";" ";" ";"66800";.;.
" ";" ";" ";" ";"66850";.;.
" ";" ";" ";" ";"66900";1171;28
" ";" ";" ";" ";"66970";.;.
" ";" ";" ";" ";"67100";1872;164
" ";" ";" ";" ";"67200";1544;61
" ";" ";" ";" ";"67300";1886;26
" ";" ";" ";" ";"67400";1755;19
" ";" ";" ";" ";"67600";.;2
" ";" ";" ";" ";"67700";1354;20
" ";" ";" ";" ";"67800";1097;29
" ";" ";" ";" ";"67900";.;.
" ";" ";" ";" ";"68100";.;.
" ";" ";" ";" ";"68210";.;.
" ";" ";" ";" ";"68230";.;3
" ";" ";" ";" ";"68300";1201;18
" ";" ";" ";" ";"68320";.;.
" ";" ";" ";" ";"68380";.;.
" ";" ";" ";" ";"68390";.;.
" ";" ";" ";" ";"68410";.;.
" ";" ";" ";" ";"68500";.;3
" ";" ";" ";" ";"68555";.;.
" ";" ";" ";" ";"68560";.;2
" ";" ";" ";" ";"68570";.;.
" ";" ";" ";" ";"68580";1887;6
" ";" ";" ";" ";"68600";1177;78
" ";" ";" ";" ";"68620";1072;50
" ";" ";" ";" ";"68630";1336;16
" ";" ";" ";" ";"68660";882;15
" ";" ";" ";" ";"68700";.;4
" ";" ";" ";" ";"68800";.;.
" ";" ";" ";" ";"68810";.;.
" ";" ";" ";" ";"68820";.;.
" ";" ";" ";" ";"68870";.;3
" ";" ";" ";" ";"68910";.;.
" ";" ";" ";" ";"68930";.;2
" ";" ";" ";" ";"68940";.;.
" ";" ";" ";" ";"69100";958;41
" ";" ";" ";" ";"69150";.;1
" ";" ";" ";" ";"69300";792;13
" ";" ";" ";" ";"69310";.;2
" ";" ";" ";" ";"69410";.;.
" ";" ";" ";" ";"69440";.;.
" ";" ";" ";" ";"69510";.;.
" ";" ";" ";" ";"69600";1002;11
" ";" ";" ";" ";"69700";.;2
" ";" ";" ";" ";"69730";.;1
" ";" ";" ";" ";"69820";.;.
" ";" ";" ";" ";"69830";.;.
" ";" ";" ";" ";"69950";.;1
" ";" ";" ";" ";"69980";.;2
" ";" ";" ";" ";"70100";2400;345
" ";" ";" ";" ";"70110";2240;113
" ";" ";" ";" ";"70150";1785;95
" ";" ";" ";" ";"70200";1743;154
" ";" ";" ";" ";"70260";1902;59
" ";" ";" ";" ";"70280";1482;32
" ";" ";" ";" ";"70300";2309;17
" ";" ";" ";" ";"70340";1587;54
" ";" ";" ";" ";"70400";.;.
" ";" ";" ";" ";"70420";1514;50
" ";" ";" ";" ";"70460";1482;107
" ";" ";" ";" ";"70500";1679;140
" ";" ";" ";" ";"70600";2072;62
" ";" ";" ";" ";"70620";1791;35
" ";" ";" ";" ";"70700";1864;60
" ";" ";" ";" ";"70780";1714;83
" ";" ";" ";" ";"70800";1941;27
" ";" ";" ";" ";"70820";1984;152
" ";" ";" ";" ";"70840";2494;23
" ";" ";" ";" ";"70900";1968;17
" ";" ";" ";" ";"70910";1721;57
" ";" ";" ";" ";"71160";.;3
" ";" ";" ";" ";"71200";768;21
" ";" ";" ";" ";"71210";.;1
" ";" ";" ";" ";"71240";.;.
" ";" ";" ";" ";"71280";.;.
" ";" ";" ";" ";"71310";1468;7
" ";" ";" ";" ";"71470";.;2
" ";" ";" ";" ";"71480";.;.
" ";" ";" ";" ";"71570";.;.
" ";" ";" ";" ";"71730";.;.
" ";" ";" ";" ";"71750";1185;19
" ";" ";" ";" ";"71760";.;.
" ";" ";" ";" ";"71775";.;.
" ";" ";" ";" ";"71800";1528;112
" ";" ";" ";" ";"71820";.;.
" ";" ";" ";" ";"71850";1506;32
" ";" ";" ";" ";"71870";939;8
" ";" ";" ";" ";"71910";.;4
" ";" ";" ";" ";"71960";.;.
" ";" ";" ";" ";"72100";.;.
" ";" ";" ";" ";"72210";.;5
" ";" ";" ";" ";"72300";.;5
" ";" ";" ";" ";"72400";918;24
" ";" ";" ";" ";"72550";.;2
" ";" ";" ";" ";"72600";867;14
" ";" ";" ";" ";"73100";1064;57
" ";" ";" ";" ";"73200";.;.
" ";" ";" ";" ";"73230";.;.
" ";" ";" ";" ";"73300";1368;49
" ";" ";" ";" ";"73310";3350;11
" ";" ";" ";" ";"73410";.;.
" ";" ";" ";" ";"73460";737;6
" ";" ";" ";" ";"73500";906;18
" ";" ";" ";" ";"73600";794;19
" ";" ";" ";" ";"73770";.;1
" ";" ";" ";" ";"73900";.;1
" ";" ";" ";" ";"74100";1596;108
" ";" ";" ";" ";"74120";1350;88
" ";" ";" ";" ";"74130";1426;44
" ";" ";" ";" ";"74200";961;12
" ";" ";" ";" ";"74300";917;6
" ";" ";" ";" ";"74340";.;4
" ";" ";" ";" ";"74380";.;.
" ";" ";" ";" ";"74510";.;2
" ";" ";" ";" ";"74550";.;.
" ";" ";" ";" ";"74700";968;36
" ";" ";" ";" ";"75500";784;35
" ";" ";" ";" ";"75530";898;37
" ";" ";" ";" ";"75700";687;6
" ";" ";" ";" ";"76100";1036;90
" ";" ";" ";" ";"76120";973;14
" ";" ";" ";" ";"76130";1194;8
" ";" ";" ";" ";"76150";971;55
" ";" ";" ";" ";"76850";987;14
" ";" ";" ";" ";"76940";.;1
" ";" ";" ";" ";"77240";.;.
" ";" ";" ";" ";"77330";.;4
" ";" ";" ";" ";"77570";.;.
" ";" ";" ";" ";"77580";.;.
" ";" ";" ";" ";"77600";1015;58
" ";" ";" ";" ";"77700";.;3
" ";" ";" ";" ";"77800";.;1
" ";" ";" ";" ";"78200";973;102
" ";" ";" ";" ";"78210";893;8
" ";" ";" ";" ";"78250";905;22
" ";" ";" ";" ";"78300";660;25
" ";" ";" ";" ";"78310";925;20
" ";" ";" ";" ";"78400";961;16
" ";" ";" ";" ";"78480";.;.
" ";" ";" ";" ";"78500";890;10
" ";" ";" ";" ";"78850";998;44
" ";" ";" ";" ";"78870";982;22
" ";" ";" ";" ";"78880";.;4
" ";" ";" ";" ";"79100";1049;66
" ";" ";" ";" ";"79130";.;2
" ";" ";" ";" ";"79255";.;.
" ";" ";" ";" ";"79480";.;4
" ";" ";" ";" ";"79600";702;14
" ";" ";" ";" ";"79700";778;11
" ";" ";" ";" ";"79810";.;1
" ";" ";" ";" ";"79830";.;.
" ";" ";" ";" ";"79940";.;.
" ";" ";" ";" ";"80100";2243;228
" ";" ";" ";" ";"80110";2215;144
" ";" ";" ";" ";"80130";1707;9
" ";" ";" ";" ";"80140";1932;70
" ";" ";" ";" ";"80160";1512;146
" ";" ";" ";" ";"80170";1696;48
" ";" ";" ";" ";"80200";2140;72
" ";" ";" ";" ";"80220";2100;40
" ";" ";" ";" ";"80230";1718;66
" ";" ";" ";" ";"80260";1618;57
" ";" ";" ";" ";"80330";1693;26
" ";" ";" ";" ";"80400";1604;24
" ";" ";" ";" ";"80510";.;.
" ";" ";" ";" ";"80710";1941;35
" ";" ";" ";" ";"80770";.;2
" ";" ";" ";" ";"80780";.;2
" ";" ";" ";" ";"80850";.;1
" ";" ";" ";" ";"80910";.;1
" ";" ";" ";" ";"81100";1407;24
" ";" ";" ";" ";"81160";.;1
" ";" ";" ";" ";"81200";974;13
" ";" ";" ";" ";"81210";.;1
" ";" ";" ";" ";"81220";.;4
" ";" ";" ";" ";"81230";.;.
" ";" ";" ";" ";"81235";.;.
" ";" ";" ";" ";"81280";.;1
" ";" ";" ";" ";"81390";.;.
" ";" ";" ";" ";"81700";871;62
" ";" ";" ";" ";"81720";700;28
" ";" ";" ";" ";"81750";.;2
