pnro lprice hinta2015 trendi2015 trendimuutos
00420 1.84671298952471 3060.09577617306 0.0210174753457993 -0.00393709910085661
00430 1.98047795701284 3439.75679953977 0.0196244145005626 -0.00331932694508019
00440 2.01756558305341 3629.54015920322 0.0251360087717313 -0.00244860434614152
00500 2.27901655325358 5449.82900449764 0.054006991632842 -0.00140244522657921
00510 2.25611961090818 5196.79112828777 0.0457325113249212 -0.00278423076168827
00520 2.16308249500095 4653.71033917802 0.0423905524096152 -0.00286822077557109
00530 2.30906627738177 5463.7759903027 0.0467772599929706 -0.00222905507921189
00540 2.11723602125348 3992.69433024382 0.0177713232071378 -0.00471407980011212
00550 2.18640283980954 4854.21085250518 0.0506257507760044 -0.00113052234152769
00560 2.28597302238715 5226.97595619643 0.0386796614210415 -0.00376456434972294
00570 2.22600156044838 4428.75834049127 0.0199519074515882 -0.00370132720426548
00580 2.25085543450775 4775.89940122906 0.0292322438704481 -0.00353944001780767
00590 2.01833856544394 3374.79437932313 0.000459210204070196 -0.00641735038114928
00600 1.89533382509111 3315.15746466184 0.0268977205422647 -0.00382126027844332
00610 2.16280313481886 4725.62944688129 0.0471882211851348 -0.00214892189066954
00620 1.96022541734021 3511.13581105183 0.0261117820476144 -0.00363144902073268
00630 1.88224072165031 3299.97581034144 0.0302928085390286 -0.00315903618762751
00640 1.94476632866018 3330.22907540133 0.0176863063169987 -0.00426669897662999
00650 2.00771451341647 3639.73269712538 0.0251909511574468 -0.0032208527003484
00660 2.07373565599698 3644.40479012178 0.0113388421793209 -0.0040434478294995
00670 2.0851811322893 3665.46037464806 0.00949036939498323 -0.00434164805929334
00680 2.03407686533792 3582.67695466576 0.0151818570486981 -0.00410276564827413
00690 1.95309697707514 3245.00851653849 0.00902965439594435 -0.00506783248064754
00700 1.95100442164604 3252.21095674992 0.00775490045514276 -0.00590110045776914
00710 1.74657655119439 2610.45503654624 0.00295421300145 -0.00663709850867404
00720 1.92477519811682 3206.22889330189 0.0119875646764818 -0.00515692358635964
00730 1.98108072129507 3398.82326752131 0.0123783528658324 -0.00513833006054374
00740 1.80688768923018 2726.77715588856 0.00125728602894158 -0.00616813375164389
00750 1.80268077879838 2736.938987281 0.0038957487034061 -0.00572788953743306
00760 1.87959118832034 2955.63780164448 0.00550508557027916 -0.00515486928863169
00770 1.57353577122497 2097.43118063671 -0.00672469308188445 -0.00715783653567095
00780 1.97111380974189 3174.55944850154 0.00127168141830873 -0.00538098038311782
00790 2.13792724804836 4015.56664855651 0.0186364989102065 -0.0035381432678895
00800 2.07117375223911 4080.01419088023 0.0341544278901552 -0.00327061662065656
00810 2.18005013621753 4506.77582044952 0.0336028135188381 -0.00287603936049335
00820 1.84057543934253 3005.81833240477 0.0164430895928134 -0.00481921383856736
00830 2.1319200958933 3741.23055429739 0.00366998724968757 -0.00472620743742089
00840 1.95025064881519 3238.51179780205 0.00867092854110161 -0.00535077111641475
00850 2.30954894534523 4836.4792605413 0.0190734288660393 -0.00426439888176207
00860 1.92667459273541 2967.77762879442 -0.0074976554455475 -0.00694266788584251
00870 1.89512771418825 3004.77250317848 0.00525743580643444 -0.00527867783609267
00880 1.90335250875435 2843.31255642769 -0.0124242848550287 -0.00743550061762888
00890 1.9164420463952 2912.47652661142 -0.00965921029521372 -0.00715889786640833
00900 1.80609102875183 2950.08990990115 0.0238622238113758 -0.00315191072590063
00910 1.89606803658286 3321.55011765419 0.0259025935294582 -0.00427578073965331
00920 1.69574509856845 2661.67313754043 0.0198083022096556 -0.00510033090138312
00930 1.98246632703242 3396.69547724124 0.015089401325702 -0.00402252508692429
00940 1.70465408456908 2325.29006048821 -0.013019791563258 -0.00763652026087508
00950 2.02800870653946 3447.16529810831 0.00806230460393253 -0.00457459373398161
00960 1.78964540732883 2797.03774904328 0.00935327727788891 -0.0060059137960734
00970 1.76424075490335 2577.72774869924 -0.00155084827659517 -0.00630816236794908
00980 1.91939827275913 3083.68321474941 0.00478791868420719 -0.00558126340664417
00990 2.23582882584438 4367.12432477211 0.0157883682002057 -0.00366424890362028
01120 1.69988532492285 2314.69301813743 -0.0168803798726896 -0.00880511812904394
01150 1.75559434153514 2480.37229265389 -0.0124292247058935 -0.00827360670058403
01180 1.69805872330776 2308.20487319723 -0.0171505936112029 -0.00883995506447201
01190 1.68031824287836 2246.19206788815 -0.0197749871846216 -0.00917830140451386
01200 1.63395781270931 2248.32167739967 -0.00872722008226512 -0.0084524237827037
01230 1.82351757367174 2758.26843064108 -0.000492472826004519 -0.00645600794251912
01260 1.82228584906871 2694.71750251778 -0.0048496251149473 -0.00658926032926519
01280 1.75265430187888 2619.11091671301 0.00305160660033971 -0.00642546059271779
01300 1.90119411974768 3077.17981140651 0.00835154807385238 -0.00534345483207555
01340 1.82032779639949 2825.04403010517 0.00541165483360249 -0.00598053109664217
01350 1.73089064994414 2511.92485024608 -4.24191876067861e-05 -0.00624671476679452
01360 1.60670920830306 2272.67849973792 -0.000174099697263981 -0.00783568017714562
01370 1.82169957475912 2868.44936055393 0.00926049748512754 -0.00559257820098823
01380 1.90305651313084 3033.52522273512 0.000542014304973652 -0.0070493601874574
01390 1.89426349807081 3075.72166532661 0.00932793458330459 -0.00539475962152956
01400 1.8797821260082 2990.77969039392 0.000458931006783647 -0.00768678822826467
01420 1.85803465755384 2874.40328309023 -0.00229833240757949 -0.00744788051979248
01450 1.78491883403847 2572.22356622393 -0.0110215603665782 -0.00824547904984832
01480 1.59411060078092 2129.1619595449 -0.0126274598002342 -0.00892170086807198
01490 1.7945069579704 2657.68827696131 -0.00635643811924354 -0.00796752782199674
01510 2.06209738074918 3806.73350026817 0.0157749162931695 -0.00599023983438971
01520 2.07519332220974 3664.53678488743 0.00939475092437667 -0.0050040701443714
01530 1.77251282830142 2513.40486400148 -0.0149214292930067 -0.00873827284441506
01600 1.76303982575149 2729.5287898728 0.0146803862317853 -0.00424350700389925
01610 1.77799950655011 2834.02686092629 0.0123395668535423 -0.00652078292624163
01620 1.67330321770117 2421.07281774216 0.00545816753668403 -0.00561070297411439
01630 1.9301506809079 3072.89742356158 0.00336552602784532 -0.00516166126110458
01640 1.9785975561336 3383.52178259608 0.00911998865735104 -0.00614557667702994
01650 1.63674063354783 2250.59976628874 -0.00506221713866601 -0.00702939935946014
01660 1.82748791588736 2883.58370891854 0.0102456567975471 -0.00519608088667431
01670 1.863938472278 2945.52931315022 0.0074481673147647 -0.00523789876980857
01680 1.83699595956661 2780.95010197909 -0.00333484648726587 -0.00699106190733366
01690 2.01132639746327 3391.63724224684 0.00666505346111961 -0.00510551588543028
01700 1.85784710983018 2904.79347445197 0.00162315554029045 -0.00673271793036413
01710 1.78080895666313 2639.37713128074 -0.00212162687979213 -0.00696184176346361
01720 1.77254611448601 2447.95808991177 -0.0217290441060873 -0.00942754412212475
01730 1.5142134903734 1836.25108591606 -0.0240905623168732 -0.00864198462986441
01740 1.65216196327031 2165.48040708712 -0.0217072777834533 -0.00936002828381271
01750 1.66082102748426 2195.276311408 -0.0203041219441796 -0.00917889498537939
01760 1.68199204862838 2269.98037227446 -0.0168734692537974 -0.00873603224683303
01800 1.70916419589132 2377.65230796007 -0.00634578118353155 -0.00637396108874429
01810 1.65455848956155 2200.48759946886 -0.0162319658347115 -0.00831681869282448
01820 1.71041389663914 2335.55432331764 -0.00988618230714887 -0.00641088685264109
01830 1.59105893681243 2083.87744910862 -0.0157227546803498 -0.00841741809076001
01840 1.74301369426466 2499.09643937096 -0.00423461821865636 -0.00662415286738194
01860 1.63816109110608 2142.99341183965 -0.0190842694944446 -0.00869159194507602
01900 1.60169999379392 2111.02015156415 -0.00998085866204578 -0.00693804973450297
01940 1.6398749439693 2172.6023704008 -0.0169561634292018 -0.00856706691371838
02100 2.18929308587171 4389.21836503205 0.019486532349287 -0.00563214425385358
02110 2.153186678727 4471.05068310268 0.0324676882770768 -0.00447933931410847
02120 2.13096110984431 4235.97580506352 0.0265684332286525 -0.00456436361830197
02130 2.0924000097878 3964.03094638289 0.0188390083075549 -0.00555014973713065
02140 1.96681561340102 3201.70130222576 0.0010588912348041 -0.00627083723349438
02150 2.07823596234867 3930.51017504563 0.018383594347752 -0.00601093150441723
02160 2.26260675933984 4524.81027494232 0.0133188591786155 -0.00507774028441675
02170 2.16178255287018 4014.79905409982 0.00911764559258876 -0.00540504837308189
02180 2.10454273795401 3744.7164649773 0.00268864486454158 -0.00690517354463051
02200 2.0762185419726 3856.94430429662 0.0144696664393594 -0.00639812238841631
02210 1.90914728012806 3015.8200858766 -0.000144561263187859 -0.00657914978410823
02230 2.0111559901649 3715.17401594597 0.0201482315845437 -0.00613322491291026
02240 2.07572244261883 3682.02683238927 0.00482626042312579 -0.00685295856496765
02260 1.84941049253012 2742.4400107519 -0.00630188210103839 -0.00651564311522494
02270 2.02220960745062 3426.71714274206 0.00307530733833804 -0.00633631846865813
02280 2.01743218589983 3420.98513560086 0.00491768401903642 -0.00589081728384855
02290 1.8973195806517 2930.98614172022 -0.00666071633048694 -0.00775414136531758
02300 2.04453563965789 3466.44301900021 0.00322167188828247 -0.00558030709636359
02320 1.894051625982 3034.93250535973 0.00479808706933381 -0.00618451131632404
02330 2.09048943820066 3924.94294759263 0.0156878146852572 -0.00615788107206369
02340 1.97091274844275 3244.09072185842 0.00358842029720599 -0.00595921972645844
02360 1.78616353943844 2623.84534839174 -0.0035003734740099 -0.00674266923718564
02380 1.79288794346395 2517.95509265357 -0.0188010267795606 -0.00901269749304447
02400 1.6771314411067 2253.95467402495 -0.0119182827317968 -0.00699315676098642
02410 1.35961448080548 1636.64733147275 -0.0133716288000708 -0.00733419343033122
02420 1.64682955595492 2139.09371898046 -0.0226774690744965 -0.00938489666302507
02430 1.76503277009684 2388.31122392846 -0.0194058515077597 -0.0077527401447742
02440 1.66436915121367 2210.86916101156 -0.0173257284025558 -0.0084297944415856
02450 1.90817970875495 3030.60679864898 0.00149665588085821 -0.00634463563488113
02460 1.44315168657986 1853.36184166844 -0.00573384980229082 -0.00719442375748921
02470 1.64512255579191 2127.71513575654 -0.0224863138788921 -0.0090491316255411
02480 1.78998008129124 2506.79200912362 -0.0173064724656508 -0.00849019239090776
02490 1.64878199808899 2143.25889542766 -0.0215051084056146 -0.00893137424365333
02510 1.6819839576308 2216.68989890652 -0.0228048458147533 -0.00924988005255749
02520 1.69467541488712 2268.80169745429 -0.0200385943832624 -0.00892219682796138
02540 1.69147983701019 2255.55606200097 -0.0207351079276066 -0.00900470408004532
02550 1.67900174640038 2204.63474796524 -0.0234548536049192 -0.00932687834933897
02570 1.31525300219451 1469.28522993125 -0.0355604160877064 -0.0109894830354461
02580 1.60987158999237 2016.10681602178 -0.0259788921044708 -0.00916032856529237
02590 1.66568944638995 2151.68535956594 -0.0263564249703308 -0.00967059123479471
02600 2.07123351156373 3975.0204574057 0.0246827951527423 -0.00499180238630462
02610 2.11546012736859 3951.17251477207 0.0179384214026061 -0.004185418368277
02620 1.80632475997969 2978.20913760982 0.0242159626779784 -0.00360557768226464
02630 1.97006296185607 3348.60506264604 0.00838800442827302 -0.0063001021201965
02650 1.9878046150761 3677.97210311121 0.0288926172643163 -0.00385542412545464
02660 2.05169162890437 3617.3096611629 0.00953728988690033 -0.00561050978342903
02680 1.98698072818857 3374.36124282707 0.00683463568156278 -0.00582656197147449
02700 2.10886334827548 3647.87637712847 -0.00051239481512405 -0.00609379831388506
02710 1.83518227201609 2784.06812070716 -0.00343489752410607 -0.0073695656731744
02720 1.83889814374674 2860.86523583282 -3.94355331711529e-05 -0.00760964101876969
02730 1.98606450044826 3214.33743481726 -0.00483728091491468 -0.00739033122225358
02740 1.99330255429391 3174.11951384268 -0.0114601571390397 -0.0084670281491442
02750 2.07123567174308 3595.85291439452 0.000865754736128727 -0.00708925131452547
02760 1.80642662960473 2779.480491827 0.00283822551966156 -0.00686196922286354
02770 1.86696369021007 2879.95905281075 -0.00307166970435341 -0.00737215707897348
02780 1.86085198398971 2806.83539706206 -0.0114133749904857 -0.00909037715934431
02810 1.92773074162066 3018.59911869377 -0.00577047276683614 -0.00741641090455094
02820 1.75128217321137 2374.43209088143 -0.023366000344955 -0.00953312637549377
02860 1.77848630404499 2483.13597521035 -0.0187189034404405 -0.00898620713715982
02880 1.74712340592977 2386.63183759902 -0.018973261078453 -0.00869358030236199
02920 1.89378720789007 2927.05474143341 -0.00611659468787242 -0.00775027154480817
02940 1.95695588058236 3075.01609035458 -0.00535971049607843 -0.00663055870641031
02970 1.91536317216878 2886.75758370741 -0.0133652464368099 -0.00806482140721294
02980 1.77207064441819 2424.45350054192 -0.0233956049779873 -0.00951261410312084
03100 1.61494701615823 2116.38153743938 -0.011243656991234 -0.00671566836707639
03150 1.45235866173138 1714.32219198964 -0.024762518139029 -0.00806577194899855
03220 1.42521625105211 1654.74825745777 -0.026779937732154 -0.00825714901438171
03250 1.53795668395712 1857.47323279953 -0.0222554364080721 -0.00714689627072555
03300 1.42210858797435 1649.10686565519 -0.0257092818382649 -0.00804034230556282
03320 1.39878465308387 1598.01786161214 -0.0284563612233219 -0.00850264433010797
03400 1.49901523706911 1823.98303720757 -0.0187119907243786 -0.00726796126980552
03430 1.40023709280889 1604.19782861067 -0.0288258709268165 -0.00865322421703953
03600 1.33577959251341 1456.42302715813 -0.0320123585059395 -0.00807650334974162
03620 1.2373493232969 1290.36265535925 -0.0382237370263698 -0.0088107921616855
03710 1.34997369710074 1496.54317692397 -0.034205287018896 -0.00947012275417929
03790 1.37067378837749 1538.70168092076 -0.0317672423972589 -0.00905982774390573
03810 1.37758848452587 1563.24655007615 -0.030065432952678 -0.00879361001892666
03850 1.23123499568777 1354.64412588886 -0.030081204555261 -0.00930508154969465
03870 1.37349122237004 1554.53185783244 -0.0305556443303225 -0.00887633020129855
04130 1.72258576113294 2292.09303503098 -0.016288200822368 -0.00672295568402758
04150 1.61662634791223 2126.58273782461 -0.016423898561559 -0.00836181539113403
04170 1.58189695796322 2019.10196289562 -0.0211991381703835 -0.00900350622709517
04200 1.71126125589971 2472.08433296528 -0.00562228412667611 -0.00848025219043729
04220 1.75441509517586 2577.15195024589 -0.00446626191350609 -0.00794973089465439
04230 1.65129812438177 2196.91788225598 -0.0148394186869144 -0.00805524464152335
04240 1.60649729950539 2092.10307455247 -0.0195681345568114 -0.00937039498844861
04250 1.76012446324413 2711.82309566238 0.00451262419780407 -0.00764005271092874
04260 1.59471100995601 2213.98729563744 -0.000562211405085856 -0.00705670950111527
04300 1.77586458614247 2574.55453334347 -0.00979171156151163 -0.00843424525477515
04310 1.85405697763741 2775.24034767728 -0.00835437595640936 -0.00769298854546298
04320 1.63573092801139 2193.49174282682 -0.0136827358339088 -0.00853738924343857
04330 1.8014290737729 2542.1307145151 -0.0139232989201383 -0.0074024041049004
04340 1.53623723168856 2063.4510964055 -0.00664682670064921 -0.00845283101374616
04350 1.59442929639784 2029.6563999064 -0.0240310859514537 -0.00977648752434676
04360 1.61391483813895 2088.47448426881 -0.0214433094348544 -0.0094344973342046
04370 1.61671508862273 2097.07359859159 -0.0210714222921299 -0.0093853502174285
04380 1.60816888293447 2070.94565469797 -0.0222064007638581 -0.00953534443094104
04390 1.60144458151851 2050.62881776914 -0.0230994213185824 -0.00965336245427189
04400 1.71597177499667 2531.64070124688 0.00481808139223176 -0.00596480559557592
04410 1.71793494652183 2407.59207537468 -0.00658259417346471 -0.00670371760148401
04420 1.76994787860029 2603.19630495224 -0.000667908504794316 -0.00625101773532634
04430 1.81125825203303 2663.84768289847 -0.00448217324586797 -0.00645247546745084
04440 1.50715882861332 1924.39410035267 -0.0116993260214271 -0.00767335156258419
04460 1.73503173605635 2455.2834152697 -0.00659797336408827 -0.00684447669047806
04480 1.62477199091439 2155.62752868657 -0.013957630496968 -0.00811358829581026
04500 1.58915208221204 2110.60004934319 -0.0109790080557777 -0.00806020844920168
04530 1.55325537696492 1942.29901000394 -0.0250287650431162 -0.00977476453870172
04600 1.5423706772692 1970.70415983874 -0.0136826136037039 -0.00765613141442518
04620 1.59259042326397 2140.54545165482 -0.00882686438834428 -0.00795780836447916
04630 1.52450762128699 1874.14551065887 -0.0258200426643131 -0.00972961518652794
04660 1.54384932286276 1931.08324308597 -0.0227905402779234 -0.00932412982984205
04680 1.52627005320065 1879.25809234137 -0.0255439918904263 -0.0096926670240126
04740 1.55176408994325 1930.13294523512 -0.0255922988126028 -0.0098348489030075
04770 1.51603389613202 1830.25442387145 -0.0306712716434061 -0.0105109784365396
04820 1.54104948353715 1899.59908498821 -0.0271153578566385 -0.0100376035219612
04840 1.52698235890271 1860.27377477247 -0.0291149704029151 -0.0103037985072857
04920 1.55113841226944 1928.33594155275 -0.0256812375942646 -0.00984668872553878
04940 1.55317845795955 1934.20157358093 -0.0253912493370391 -0.00980808453693227
05100 1.54024854795994 1980.40335556492 -0.0089809502121151 -0.00628050029739592
05200 1.51490369962738 1976.32913864072 -0.00315117061419564 -0.00578239933987087
05250 1.42407064939909 1760.89458095404 -0.0118308006751837 -0.00708320715641459
05400 1.6078039186585 2242.28266382759 0.000575684313670967 -0.00661575053455879
05430 1.46967727947738 1859.80901361884 -0.0094405069102641 -0.00686626793185742
05450 1.44048734502644 1786.48531680835 -0.0129445107988356 -0.00741554440995875
05460 1.54626785261953 2017.13971429077 -0.00299371271216936 -0.00506582117061123
05470 1.42976670510643 1760.34081507616 -0.0142314326324851 -0.00761727817363527
05510 1.42022767265138 1749.26620693421 -0.012120416636479 -0.00711481012835689
05620 1.44250886242481 1804.19605024159 -0.00931139198018173 -0.00667140712553009
05720 1.3766735557774 1646.95197795491 -0.0176113526873066 -0.0079815513752907
05800 1.55122134471634 2167.09153962181 0.0118146960407869 -0.00405838283753183
05810 1.68471565940112 2439.55265855537 0.0100357412918755 -0.00372052599975984
05820 1.40463762500807 1791.12548199291 0.00248430161051693 -0.00455785875234658
05830 1.58568760655219 2200.23903930528 0.00781544910057484 -0.00424941335344419
05840 1.48437482971647 1887.38237586229 -0.00570676905543357 -0.00575118288428997
05860 1.30124091497637 1579.25984458971 -0.00381397764800624 -0.00535858776303932
05880 1.31011018718405 1474.89770958014 -0.0214662406864305 -0.00674780990458982
05900 1.46786448014384 2001.13063388213 0.0146798393314521 -0.00325785900231425
05950 1.33737777639379 1586.68165880278 -0.0170562273084262 -0.0078140598267336
06100 1.80001011933188 2856.29499026291 0.0145076206484637 -0.00483953258873786
06150 1.60229057784245 2071.27841013499 -0.0117834567170854 -0.00632953753957091
06200 1.51787385345691 1835.52337897264 -0.0263325993341859 -0.00898400425694623
06400 1.57679381629472 2056.01745775155 -0.0110366332431092 -0.00720717748685016
06450 1.50601014374797 1820.72754326622 -0.0171727146179676 -0.00612153946197262
06500 1.55875223875436 1950.62684674715 -0.0211157472333257 -0.00824324820778268
06530 1.61139313366938 2051.99744279948 -0.0194145688178055 -0.00769702310675014
06650 1.69848007623909 2309.24788494193 -0.0103937537545404 -0.00653563030804318
06750 1.78549761408808 2541.44529733764 -0.010055088162761 -0.00690901779270454
06830 1.55484287223684 1936.83813232362 -0.0212589975667921 -0.00826213107111563
06850 1.4329148559774 1623.35522118566 -0.0379923115471055 -0.0106429506991168
06880 1.51240647405922 1821.0225467328 -0.0270829385828484 -0.00909076269182511
06950 1.49708334930956 1781.02429237938 -0.0291858732935221 -0.00938996870932213
07110 1.33115835700222 1601.02320201081 -0.0293090848524811 -0.0130841702939844
07130 1.31189903065182 1562.95149376322 -0.0310355989314618 -0.0134133828556349
07150 1.32238655068824 1583.55683273384 -0.0300954387894594 -0.0132341126530466
07170 1.55188787280248 1999.30465808035 -0.0255960181809277 -0.0121094542819249
07190 1.32095753507328 1580.73149218989 -0.0302235437674536 -0.013258539773844
07220 1.29835130276054 1540.08085048429 -0.0321587939659611 -0.0137316792240692
07230 1.54606860914525 2012.63557467258 -0.0246271939705688 -0.0125713561165926
07280 1.29973318055486 1542.75100837047 -0.0320325554685413 -0.0137079176181032
07310 1.2603095669526 1468.57300265213 -0.0332206415732029 -0.0137077590762268
07320 1.25679514612229 1462.07671295972 -0.0335753426189197 -0.0137755315634148
07350 1.26785835457557 1482.63311711523 -0.032458762733691 -0.0135621874053419
07360 1.21144539656461 1380.99658706824 -0.0381523709168203 -0.0146500612424902
07370 1.1944377086618 1351.8620093748 -0.0398689111308736 -0.0149780394119074
07390 1.22955951246862 1412.78005617136 -0.0363241618992888 -0.0143007465908596
07410 1.29255486853323 1529.66492929716 -0.0299662099776955 -0.0130859370481442
07450 1.27556812908897 1497.14439383711 -0.0316806359201489 -0.013413511245127
07500 1.38894808637888 1729.66757456265 -0.0244354013703593 -0.0126859812028641
07510 1.28425227419108 1517.28913803473 -0.0314274000226381 -0.0135138727190497
07530 1.25369848117241 1459.58223427574 -0.0344496913428036 -0.0140851782193698
07550 1.27094076824958 1491.84176416478 -0.0327441350296712 -0.0137627759094744
07560 1.28629854491065 1513.97837052067 -0.0323794082168245 -0.0135412728452346
07565 1.24293781762896 1439.84281007471 -0.0355141045240646 -0.0142863848671242
07580 1.23814154059312 1431.14025810538 -0.0359885381384344 -0.0143760673314246
07590 1.2793714610662 1507.90299872163 -0.0319101956982411 -0.013605135868688
07600 1.24222511067876 1435.47609341758 -0.0350458571240021 -0.014056501768208
07680 1.23708290201801 1426.21404850426 -0.0355648464190597 -0.0141556646992868
07690 1.20766659122539 1374.46482508444 -0.0385337555802099 -0.0147229321503304
07700 1.51023335603502 1928.88770539424 -0.0254122834046372 -0.0123141496213973
07720 1.20797842326811 1370.92224666947 -0.040429340917507 -0.0151273826379839
07740 1.24876785995822 1442.38680234235 -0.0366506123918903 -0.0144091565891331
07750 1.17083706019806 1328.06762707658 -0.0390595908877533 -0.014806501801612
07780 1.23119050791398 1411.09179673142 -0.0382789761783038 -0.0147186610376477
07800 1.03282918071845 1145.84533445251 -0.0387320382050198 -0.0140800767441822
07810 1.17891053242828 1331.95634057573 -0.0391361442084097 -0.0146253334572273
07820 1.19014264084672 1351.53927775919 -0.0378727699294584 -0.0143792587146732
07830 1.18063690171768 1334.94445970406 -0.0389419642312455 -0.0145875118958057
07840 1.18676531039606 1345.61566496488 -0.0382526480666632 -0.014453249784756
07850 1.1795369181014 1333.03962359099 -0.0390656890882625 -0.0146116105044645
07870 1.18002886103694 1333.8911240329 -0.0390103559283323 -0.0146008329436804
07880 1.20730530087119 1382.11821344199 -0.0359423342155631 -0.0140032565439559
07890 1.17225949419179 1320.51743702 -0.0398842451279575 -0.0147710454162638
07900 1.30079664569794 1616.13137305017 -0.0221507776671654 -0.0134049775944671
07910 0.801988445696549 895.784993825957 -0.04635325657733 -0.0161811859422976
07920 1.17270887517999 1333.94972256389 -0.0278193388266983 -0.0112858205851059
07930 1.14278036485724 1284.24993458806 -0.0379872609033316 -0.0143559213815096
07940 0.996669542100273 1110.90712855639 -0.0384852744757202 -0.0146623284207731
07945 1.12960608194493 1261.61882735037 -0.0398200754133891 -0.0147196167504829
07955 0.985236156427132 1090.95364211223 -0.0410525258473948 -0.0149180167745101
07960 1.12261653764542 1249.8122457617 -0.0407924652046286 -0.0149125733546401
07970 1.14778133008904 1292.9718814052 -0.0372915234804948 -0.0142178624141026
07980 1.11115528770842 1230.74676462714 -0.0423869614916566 -0.015228977940186
07990 1.12032963160705 1245.97897763657 -0.0411106210084901 -0.014975706744212
08100 1.64710548111992 2225.50797976191 -0.0114128568564847 -0.00792910299715751
08150 1.5967116797073 2172.75656690518 -0.00321284860226707 -0.00666855266022571
08200 1.35409147305276 1536.25843024261 -0.0238970288458563 -0.00742247202674398
08350 1.35086149497507 1516.93170818301 -0.0295758687610736 -0.00884994220508003
08450 1.4110917857175 1616.19062291623 -0.0326821504863108 -0.00997562553614008
08480 1.40501321993503 1602.5198870159 -0.033466434008415 -0.0100996774863888
08500 1.56133427128185 1924.15887131004 -0.0231252159224538 -0.00828858322735863
08680 1.58305183941031 1877.59818903934 -0.0357339414706024 -0.00978352614844977
08700 1.37549686452498 1668.19160347233 -0.0154720292148424 -0.00830104533710775
08800 1.42007729059513 1559.60106356063 -0.0407981805689024 -0.00999869765863731
09120 1.13273136014645 1233.01726643874 -0.0286006634241244 -0.00871490207674547
09220 1.26141763192074 1444.50858408878 -0.0204771960907996 -0.00799221644195656
09430 1.33395098161573 1544.68039410861 -0.0204231313999375 -0.00754907772402854
09520 1.24716049131846 1401.61760583038 -0.0253715469158358 -0.00857741192799757
09630 1.26240470450845 1429.76551003734 -0.0236809667932973 -0.00827245490554394
09810 1.16412889866164 1264.1296182284 -0.028040551777136 -0.00827602744324254
09930 1.23263462281211 1375.35618968768 -0.0269824627599908 -0.00886799862821219
10120 1.13152512345909 1208.98773185679 -0.0335753398048004 -0.00968734277997081
10140 1.13442038578161 1213.4168362617 -0.0332915847188603 -0.00963466242338966
10160 1.12294230074048 1195.95976632249 -0.034416513877071 -0.00984351037755664
10210 1.37829386951018 1658.50031214891 -0.0207416485444931 -0.00962745552726418
10230 1.16361023275108 1253.94801552975 -0.0349607155784587 -0.0102816006444789
10250 1.12513412181391 1195.46812447164 -0.0382549490638124 -0.0108840344722088
10270 1.07921160327305 1129.53209017938 -0.0421867263309083 -0.0116030592891591
10300 1.2937383339702 1419.38501512388 -0.0299916969452031 -0.00840296870016266
10320 1.15121568051723 1273.82111377071 -0.0234283599257856 -0.00813698264284358
10330 1.25064795784206 1393.73577002572 -0.027143616683852 -0.00847285952213859
10350 1.17529817923723 1280.04872193622 -0.028956707137663 -0.00880892937803055
