pnro lhinta trendi hintataso
01660 7.9389566178977 0.0186922520684477 2804.43288617139
01670 7.95512858341808 0.0215404737176639 2850.1547881461
01680 7.91841296145547 0.0191049581690301 2747.40734261316
01690 8.11074548638253 0.0233699469628553 3330.05961888245
01700 7.91769328469684 0.0163456223976762 2745.43080872024
01710 7.86595644951187 0.0167358169671151 2607.00269975421
01720 7.80061481997916 0.0142823943332956 2442.10296985425
01730 7.56872841455533 0.00741404602284255 1936.67606606387
01740 7.80061481997916 0.0142823943332956 2442.10296985425
01750 7.80061481997916 0.0142823943332956 2442.10296985425
01760 7.80061481997916 0.0142823943332956 2442.10296985425
01770 7.80061481997916 0.0142823943332956 2442.10296985425
01800 7.76141973890722 0.00990935823843546 2348.23612196005
01810 7.79516558398071 0.0135902440867284 2428.83156678293
01820 7.75535851485029 0.0110105288030371 2334.04598492983
01830 7.79516558398071 0.0135902440867284 2428.83156678293
01840 7.82133145648625 0.0168624795981634 2493.22281675275
01860 7.79516558398071 0.0135902440867284 2428.83156678293
01900 7.63412321450456 0.00697429408083577 2067.55745167511
01940 7.75908948073479 0.0128936485956232 2342.77049617888
02100 8.35418686825405 0.0316415617733994 4247.9290816435
02110 8.35584309844234 0.0290603881086795 4254.97045948791
02120 8.31350837748497 0.0356784154433406 4078.59717037731
02130 8.23261410886292 0.0236149142944342 3761.65428433135
02140 8.04985206610502 0.0183961306441084 3133.33141108102
02150 8.21343161943279 0.0261571806973648 3690.18407064032
02160 8.35534842589128 0.0216659288319946 4252.8661629078
02170 8.28329924349787 0.0227539631405167 3957.22872956941
02180 8.21570295212119 0.0202427541916663 3698.57523229862
02200 8.20937934819963 0.0335634728761532 3675.26070107765
02210 8.00477890491431 0.013898884955461 2995.23779556214
02230 8.16130645515936 0.0257919675881427 3502.75981439708
02240 8.25307076467542 0.0270648065688815 3839.39762457143
02260 7.91574006422872 0.0156098750709978 2740.07361066845
02270 8.13784346103998 0.0244152945576335 3421.5312406528
02280 8.09846318333498 0.019457321111348 3289.40897029752
02290 8.09801978256026 0.0227277103921613 3287.95076711981
02300 8.12947214545465 0.0237194973579596 3393.00807762436
02320 7.99574940174962 0.0164898653918809 2968.3140234794
02330 8.23441043213751 0.0265484779291181 3768.41750411923
02340 8.08413197292687 0.028090628988999 3242.60394563343
02360 7.84597814864405 0.0122191606522686 2555.43603774894
02380 8.05266113996268 0.0212374770658776 3142.14554441509
02400 7.72641650021804 0.0183828358598363 2267.46217439919
02410 7.44824357855767 0.00798349157680871 1716.84499221988
02420 7.75240674889582 0.0156483580162211 2327.16658563863
02430 7.80772839416759 0.0147026521368368 2459.53698607234
02440 7.76616817813352 0.0148573758999869 2359.41309405934
02450 7.99732390909355 0.0199759265843733 2972.9913369744
02460 7.48328999771241 0.00459367399092954 1778.08104600045
02470 7.76616817813352 0.0148573758999869 2359.41309405934
02480 7.84920340674286 0.0170952594126273 2563.69128401951
02490 7.76616817813352 0.0148573758999869 2359.41309405934
02510 7.85583109979571 0.0162847578055458 2580.73907428899
02520 7.85583109979571 0.0162847578055458 2580.73907428899
02540 7.85583109979571 0.0162847578055458 2580.73907428899
02550 7.85583109979571 0.0162847578055458 2580.73907428899
02570 7.85583109979571 0.0162847578055458 2580.73907428899
02580 7.67249234380909 0.00803115351038869 2148.42940272619
02590 7.85583109979571 0.0162847578055458 2580.73907428899
02600 8.25250261029047 0.0437099918634985 3837.21687353579
02610 8.2269143412104 0.0320743377472438 3740.27471608775
02620 7.90105012895394 0.0315291978795649 2700.11631030124
02630 8.10130492242467 0.0292714656930614 3298.76990672035
02650 8.16628267208295 0.0566856726198442 3520.2337480484
02660 8.16171366293447 0.0309378401493776 3504.18645587787
02680 8.10041175480679 0.0310340597947974 3295.82486766336
02700 8.2131982424508 0.0144782997660737 3689.32296710373
02710 7.93432152649133 0.0238080016178942 2791.4641622298
02720 8.02061834397834 0.0168697469265361 3043.05840815015
02730 8.08335857661844 0.0204250456272352 3240.09709723079
02740 8.12441952944987 0.0230702288006407 3375.90774778651
02750 8.17812343945481 0.0277500018435976 3562.16376887039
02760 7.91787251595674 0.0185768712719798 2745.92291984258
02770 7.95674671255756 0.0212398084810787 2854.77044001411
02780 7.94863153623897 0.0182496965634028 2831.69722278317
02810 8.01501519178715 0.0203661167739673 3026.05536855651
02820 7.95462357735734 0.0184559247546962 2848.71580608193
02860 7.95462357735734 0.0184559247546962 2848.71580608193
02880 7.81604962639889 0.012977909214331 2480.08875394298
02920 8.00787739209879 0.0185215400230181 3004.53289442195
02940 8.0212492342629 0.012378404318573 3044.97884986552
02970 7.98212624757754 0.0186219703166933 2928.15042253305
02980 7.99799707006173 0.0186557657929862 2974.99331245147
03100 7.68370196118736 0.0144091495401091 2172.6479610822
03150 7.56992195114617 0.0113827253599699 1938.98893978847
03220 7.53666296732298 0.0110389031537369 1875.56076306014
03250 7.57881598372087 0.010927603958123 1956.31128916222
03300 7.50070776042471 0.00998433636309203 1809.32252827673
03320 7.50070776042471 0.00998433636309203 1809.32252827673
03400 7.54726659381568 0.00521032777368473 1895.5543236462
03430 7.50734145794891 0.0078379539901274 1821.36492530131
03600 7.32408122240214 -0.00191967740208637 1516.38004242693
03620 7.24211562116673 -0.000714985613318948 1397.04646766074
03710 7.50070776042471 0.00998433636309203 1809.32252827673
03790 7.50070776042471 0.00998433636309203 1809.32252827673
03810 7.41181888447027 0.00896685350682866 1655.43465453774
03850 7.32527865963935 0.00888620359527162 1518.19689992482
03870 7.41181888447027 0.00896685350682866 1655.43465453774
04130 7.74251442921988 0.00159386864803982 2304.2590012156
04150 7.75373042470851 0.00992184287043785 2330.24903939483
04170 7.75373042470851 0.00992184287043785 2330.24903939483
04200 7.8259563360123 0.0174936038554797 2504.78037747393
04220 7.84724784252958 0.0103424547452348 2558.68271997104
04230 7.73828356336119 0.0150539197883526 2294.53058480194
04240 7.77907073892943 0.013404324924103 2390.0528052526
04250 7.877337719322 0.0162604156024166 2636.84319010106
04260 7.64958468690714 0.00603027036417146 2099.77334494324
04300 7.85492688922618 0.011676546080045 2578.40659742486
04310 7.90529642855685 0.0139430269961661 2711.60619058998
04320 7.70920657548733 0.00656046718357364 2228.77319318404
04330 7.81767685247933 0.0116971931079308 2484.12770429667
04340 7.60552288909444 0.0032603858327932 2009.26224039152
04350 7.77666588753947 0.0114602500442617 2384.31198911339
04360 7.77666588753947 0.0114602500442617 2384.31198911339
04370 7.77666588753947 0.0114602500442617 2384.31198911339
04380 7.77666588753947 0.0114602500442617 2384.31198911339
04390 7.77666588753947 0.0114602500442617 2384.31198911339
04400 7.80628001684552 0.00614671647844888 2455.97722703834
04410 7.80307040720499 0.0266286850350209 2448.10713557045
04420 7.85611798916369 0.0155924423679073 2581.47956710562
04430 7.89158732462824 0.0163934813588118 2674.68614808572
04440 7.57203344759315 0.0104654207398437 1943.08743350029
04460 7.78406379408504 0.0166738554881853 2402.01631310656
04480 7.77364936231378 0.014412130981645 2377.13048888623
04500 7.64188524829323 0.0117883860819913 2083.66834824786
04530 7.69692187736516 0.0133113992129793 2201.56087709251
04600 7.60705328931086 0.0199613736772372 2012.33956993133
04620 7.69691149707139 0.0142952149630794 2201.53802436246
04630 7.68330164435469 0.013594486419975 2171.77838759597
04660 7.68330164435469 0.013594486419975 2171.77838759597
04680 7.68330164435469 0.013594486419975 2171.77838759597
04740 7.73669208366032 0.0131523991767941 2290.88179021459
04770 7.73669208366032 0.0131523991767941 2290.88179021459
04820 7.73669208366032 0.0131523991767941 2290.88179021459
04840 7.73669208366032 0.0131523991767941 2290.88179021459
04920 7.73669208366032 0.0131523991767941 2290.88179021459
04940 7.73669208366032 0.0131523991767941 2290.88179021459
05100 7.51083622549038 0.0106506082535355 1827.74130782098
05200 7.57576836845508 0.0143925611537217 1950.35828085982
05250 7.56076507566726 0.0123593350413082 1921.314902486
05400 7.70551539668797 0.0144828949585868 2220.56155745611
05430 7.62435106500384 0.0126485859871358 2047.45137097135
05440 7.62435106500384 0.0126485859871358 2047.45137097135
05450 7.62435106500384 0.0126485859871358 2047.45137097135
05460 7.59735453346935 0.0103178815164147 1992.91672076031
05470 7.62435106500384 0.0126485859871358 2047.45137097135
05510 7.5678676014425 0.0122128812443448 1935.00966724278
05620 7.5678676014425 0.0122128812443448 1935.00966724278
05720 7.5678676014425 0.0122128812443448 1935.00966724278
05800 7.64498158397405 0.0301678547397681 2090.13008358986
05810 7.76361598184331 0.0188045640417066 2353.39908644202
05820 7.44490167117519 0.00433317191494256 1711.1170317535
05830 7.67890896983615 0.0189403410312149 2162.25939423885
05840 7.56237905939182 0.00954822778798768 1924.41837727357
05850 7.55234659200417 0.0130449092516918 1905.208236345
05860 7.39399927914668 0.00805256114955563 1626.19674007874
05880 7.34735460505841 0.0022478439767286 1552.08521383655
05900 7.52279856694496 0.00133028618484392 1849.73666915746
05950 7.55536972999135 0.00947552851051237 1910.97665871285
06100 7.91626075316823 0.0172417357679094 2741.50070819567
06150 7.70328563794219 0.0118870405361184 2215.61575692297
06200 7.73630279819193 0.0149506274264384 2289.99015678511
06400 7.67814242389882 0.0149455327025057 2160.60255818635
06450 7.55904022380025 0.0151061016078352 1918.00377531218
06500 7.7074652123158 0.0147585988116196 2224.89546687253
06530 7.66975192927555 0.0149777918067113 2142.54987541726
06650 7.78234860814475 0.0159181236407875 2397.89993968004
06750 7.86936215756902 0.0169493595393352 2615.89652614536
06830 7.73630279819193 0.0149506274264384 2289.99015678511
06850 7.73630279819193 0.0149506274264384 2289.99015678511
06880 7.73630279819193 0.0149506274264384 2289.99015678511
06950 7.73630279819193 0.0149506274264384 2289.99015678511
07110 7.53454954164977 0.0125969717287338 1871.60109050249
07130 7.53454954164977 0.0125969717287338 1871.60109050249
07150 7.53454954164977 0.0125969717287338 1871.60109050249
07170 7.66353897823904 0.016240988267008 2129.27958446887
07190 7.53454954164977 0.0125969717287338 1871.60109050249
07220 7.50772626402398 0.0114468618685564 1822.06593245675
07230 7.63245443452354 0.0118745605188518 2064.1100304839
07280 7.50772626402398 0.0114468618685564 1822.06593245675
07310 7.44185824017607 0.0104243006150276 1705.91728168975
07320 7.44185824017607 0.0104243006150276 1705.91728168975
07350 7.44185824017607 0.0104243006150276 1705.91728168975
07360 7.44185824017607 0.0104243006150276 1705.91728168975
07370 7.44185824017607 0.0104243006150276 1705.91728168975
07390 7.44185824017607 0.0104243006150276 1705.91728168975
07410 7.44185824017607 0.0104243006150276 1705.91728168975
07450 7.44185824017607 0.0104243006150276 1705.91728168975
07500 7.52544244082243 0.0129670823464055 1854.63361021201
07510 7.4595390431026 0.0112513190914326 1736.34749149736
07530 7.4595390431026 0.0112513190914326 1736.34749149736
07550 7.4595390431026 0.0112513190914326 1736.34749149736
07560 7.39268176571197 0.00917495925810852 1624.05561481659
07565 7.4595390431026 0.0112513190914326 1736.34749149736
07580 7.4595390431026 0.0112513190914326 1736.34749149736
07590 7.4595390431026 0.0112513190914326 1736.34749149736
07600 7.44185824017607 0.0104243006150276 1705.91728168975
07680 7.44185824017607 0.0104243006150276 1705.91728168975
07690 7.44185824017607 0.0104243006150276 1705.91728168975
07700 7.44185824017607 0.0104243006150276 1705.91728168975
07720 7.44185824017607 0.0104243006150276 1705.91728168975
07740 7.44185824017607 0.0104243006150276 1705.91728168975
07750 7.44185824017607 0.0104243006150276 1705.91728168975
07780 7.44185824017607 0.0104243006150276 1705.91728168975
07800 7.44185824017607 0.0104243006150276 1705.91728168975
07810 7.44185824017607 0.0104243006150276 1705.91728168975
07820 7.44185824017607 0.0104243006150276 1705.91728168975
07830 7.44185824017607 0.0104243006150276 1705.91728168975
07840 7.44185824017607 0.0104243006150276 1705.91728168975
07850 7.44185824017607 0.0104243006150276 1705.91728168975
07870 7.44185824017607 0.0104243006150276 1705.91728168975
07880 7.44185824017607 0.0104243006150276 1705.91728168975
07890 7.44185824017607 0.0104243006150276 1705.91728168975
07900 7.43593312913955 0.012327164525656 1695.83941809059
07910 6.91145916714146 -0.00256588568785524 1003.71075602973
07920 7.11814587840831 -0.000342857258342537 1234.16002802114
07930 7.21806307292846 0.00568081134579972 1363.84483271868
07940 7.0863667740444 0.00251284558531908 1195.5561744528
07945 7.21806307292846 0.00568081134579972 1363.84483271868
07955 7.21806307292846 0.00568081134579972 1363.84483271868
07960 7.21806307292846 0.00568081134579972 1363.84483271868
07970 7.21806307292846 0.00568081134579972 1363.84483271868
07980 7.21806307292846 0.00568081134579972 1363.84483271868
07990 7.21806307292846 0.00568081134579972 1363.84483271868
08100 7.74118858439412 0.0149109496840231 2301.2059357344
08150 7.69423933441816 0.00802421329917092 2195.66300966738
08200 7.38331694681136 -0.000227927965674492 1608.91762101766
08350 7.37973827794009 0.00928602829887243 1603.17012793213
08360 7.48619393150651 0.0104307452571137 1783.25198002981
08450 7.55629332231914 0.011496771462219 1912.74243739773
08480 7.55629332231914 0.011496771462219 1912.74243739773
08500 7.63620819536617 0.0122670560073882 2071.87276650327
08680 7.65880119199476 0.015360709952315 2119.21537281076
08700 7.46216632121776 0.00947488104803042 1740.91535716132
08800 7.46970163089062 0.00873300104574066 1754.08324323446
09120 7.17344318638335 0.00719490542580096 1304.3279240669
09220 7.32526567992747 0.0100262609693604 1518.17719429437
09430 7.35331829853627 0.0113058777208336 1561.36902970406
09520 7.30657682941666 0.00929042098660995 1490.06769294861
09630 7.30657682941666 0.00929042098660995 1490.06769294861
09810 7.13101736291876 0.0050537096033288 1250.1481745596
09930 7.30657682941666 0.00929042098660995 1490.06769294861
10120 7.23294836953313 0.00225764810211155 1384.2979150235
10140 7.23294836953313 0.00225764810211155 1384.2979150235
10160 7.23294836953313 0.00225764810211155 1384.2979150235
10210 7.47451434607664 0.00571661645326659 1762.54549316238
10230 7.33008189395695 0.00374539676313483 1525.50669665494
10250 7.33008189395695 0.00374539676313483 1525.50669665494
10270 7.33008189395695 0.00374539676313483 1525.50669665494
10300 7.26778543483336 -0.0073661977897994 1433.37263848065
10320 7.14906844694806 -0.00685031061117644 1272.91961053969
10330 7.21502398126825 -0.00126980219571548 1359.70627517494
10350 7.21502398126825 -0.00126980219571548 1359.70627517494
10360 7.21502398126825 -0.00126980219571548 1359.70627517494
10380 7.21502398126825 -0.00126980219571548 1359.70627517494
10410 7.13447642311237 0.000385404749903094 1254.48000004967
10420 6.99340731864118 -0.00157818765021711 1089.42718489082
10440 7.13447642311237 0.000385404749903094 1254.48000004967
10470 7.13447642311237 0.000385404749903094 1254.48000004967
10480 7.13447642311237 0.000385404749903094 1254.48000004967
10520 7.23294836953313 0.00225764810211155 1384.2979150235
10570 7.23294836953313 0.00225764810211155 1384.2979150235
10600 7.68325516643157 0.0148883495402558 2171.67745019274
10620 7.41200340648719 0.00633642531120185 1655.74014686323
10640 7.47356562443932 0.00784942547617619 1760.87412107504
10650 7.38204028528188 0.00578066641607513 1606.86488838799
10660 7.30564337725778 0.00392623238170894 1488.67743501433
10680 7.41200340648719 0.00633642531120185 1655.74014686323
10710 7.23294836953313 0.00225764810211155 1384.2979150235
10820 6.65716997931873 -0.0131615627609359 778.345084608299
10900 7.24936798127724 -0.0105613665969064 1407.21518074988
10940 7.35175866302263 0.00202969989445665 1558.93576111473
10960 7.57870087897071 0.00710709191234407 1956.08612139923
11100 7.44089015363962 -0.00282557600661407 1704.26660526477
11120 7.36561560818347 0.000586903984461923 1580.68821165775
11130 7.35993057497319 0.00117882632157954 1571.7274419501
11310 7.23085600277158 0.00143004142205831 1381.4044841929
11710 7.48290945874948 0.0114738473854667 1777.40454560874
11910 7.48795527434672 0.00805187969200523 1786.39566587868
12100 7.11823743803148 0.00488557518330123 1234.27303242148
12130 7.15119672173901 0.00536405720875096 1275.63161818277
12170 7.15119672173901 0.00536405720875096 1275.63161818277
12210 7.17887683113593 0.00599200832229424 1311.43446838099
12240 7.15808335193364 0.00535135902503092 1284.44673980458
12310 7.33503333714789 0.00942832485445714 1533.07888756692
12350 7.2459785498752 0.00717949627361639 1402.45359551859
12380 7.2459785498752 0.00717949627361639 1402.45359551859
12400 7.09831658301178 0.00709556337907968 1209.92854485934
12450 7.13581497847266 0.00549727101615413 1256.16031532473
12520 7.19840995323548 0.00554101187210954 1337.30269915118
12540 7.21031485830076 0.00455791448491145 1353.31830380171
12600 7.17960788724486 0.00566261569497709 1312.39355108948
12630 7.17960788724486 0.00566261569497709 1312.39355108948
12640 7.17960788724486 0.00566261569497709 1312.39355108948
12700 7.20622647832768 0.00936381191258078 1347.79671921021
12750 7.19513759951631 0.00705037907330211 1332.93372400468
12820 7.17960788724486 0.00566261569497709 1312.39355108948
12920 7.17960788724486 0.00566261569497709 1312.39355108948
12950 7.17960788724486 0.00566261569497709 1312.39355108948
13100 7.69689483397586 0.00733032743538809 2201.50134022969
13110 7.59577647794506 0.0116953193483429 1989.77426765453
13130 7.6053004985879 0.0141497859207832 2008.815449227
13200 7.74983397398246 0.0175784940289817 2321.18700518351
13210 7.5143320476079 0.0148552706665779 1834.14194754052
13220 7.65272778542002 0.018503910161315 2106.3835221984
13250 7.22786968363576 0.00491184424678299 1377.28532317339
13270 7.67071640374189 0.0178790140497221 2144.61730689713
13300 7.53459679990263 0.0156080067092518 1871.68954119006
13330 7.52143948098007 0.0124413783374753 1847.22442557586
13430 7.54150193985749 0.0115262183052087 1884.65854428358
13500 7.48326106243564 0.0190446538634238 1778.0295974776
13530 7.47628106275513 0.0125161928048321 1765.66216400825
13600 7.37413423295129 0.00886541812448017 1594.21101748646
13700 7.46633257228165 0.011904965452115 1748.18357772281
13720 7.45449277100823 0.0156950300641675 1727.6074803889
13800 7.50340467191003 0.0123295234798711 1814.20869680434
13880 7.51546288301301 0.0150333174430621 1836.217233375
13900 7.49416221838815 0.0111819730875661 1797.51820659752
14140 7.17026722429671 0.00414438476666588 1300.19199927816
14200 7.2764167936077 -0.00158020223379418 1445.79813931661
14240 7.20286674605332 0.00277630992036753 1343.27608139212
14300 7.1069374714115 0.0033958267545679 1220.40429406914
14330 7.14226680765854 0.00357619778934024 1264.29104795412
14370 7.14226680765854 0.00357619778934024 1264.29104795412
14430 7.17026722429671 0.00414438476666588 1300.19199927816
14450 7.17026722429671 0.00414438476666588 1300.19199927816
14500 7.17240286443092 0.0032972456511109 1302.97170866695
14530 7.18024161821692 0.00415242940823205 1313.22551912446
14610 7.17026722429671 0.00414438476666588 1300.19199927816
14620 7.17026722429671 0.00414438476666588 1300.19199927816
14680 7.17026722429671 0.00414438476666588 1300.19199927816
14690 7.17026722429671 0.00414438476666588 1300.19199927816
14700 7.07197005621546 -0.000273180680217392 1178.4673958806
14770 7.12622050664276 0.00248186431313005 1244.16575332117
14810 7.17026722429671 0.00414438476666588 1300.19199927816
14820 7.17026722429671 0.00414438476666588 1300.19199927816
14840 7.17026722429671 0.00414438476666588 1300.19199927816
14870 7.17026722429671 0.00414438476666588 1300.19199927816
14930 7.17026722429671 0.00414438476666588 1300.19199927816
14960 7.17026722429671 0.00414438476666588 1300.19199927816
14980 7.17026722429671 0.00414438476666588 1300.19199927816
15100 7.65475416944752 0.0188776719263826 2110.65619169615
15110 7.79736802407513 0.0270625546326967 2434.18681795342
15140 7.79652685519753 0.0193824139348489 2432.14011669127
15150 7.49198895999766 0.0272699314433996 1793.61597688558
15160 7.76792174359698 0.0211255922201387 2363.55410908445
15170 7.17630427855082 0.011287476774803 1308.06507008454
15200 7.26488403337441 0.00385629275594845 1429.21987634441
15210 7.24806958611757 -0.00439902553151847 1405.38924502015
15230 7.25670449034246 0.0109014633661738 1417.57719169644
15240 7.16787111478743 -0.00286297079170298 1297.08032630816
15270 7.27656538165384 0.00469840948313671 1446.01298359849
15300 7.37115672207267 0.00926730361247834 1589.47129662599
15320 7.52666031425635 0.0141482939851391 1856.89369518491
15340 7.43054298536583 0.00983522822843815 1686.72319076953
15460 7.39713069059625 0.00924404386228011 1631.297012528
15500 7.10298296619938 0.00370343767356262 1215.58772877047
15520 7.33970898426539 0.00505197137308309 1540.26380743387
15540 7.36149826464028 0.0128545178180408 1574.19335520867
15550 7.09468649429384 -0.0040189000602121 1205.54435920497
15560 7.1376960899488 0.00586491627748481 1258.52551681614
15580 7.25436719828744 0.00549042582311757 1414.26776883939
15610 7.58692062007446 0.0147312671951165 1972.23090496372
15680 7.48214840403624 0.0109747505223907 1776.05235811156
15700 7.40468647149511 0.0205223213384349 1643.66941806686
15800 7.38973747100684 0.00481424416951788 1619.28094893003
15810 7.32057025416414 0.00563449164772734 1511.06541546388
15820 7.33964491470119 0.00621459862905911 1540.16512656423
15830 7.17659429293005 0.00258165148318294 1308.44448277874
15840 7.23551042010828 0.00413937563417744 1387.84910351259
15850 7.57170023300152 0.0110131118250898 1942.44007627505
15860 7.19486302999163 0.00214842176204442 1332.56779126494
15870 7.43256609978506 0.00624934588441804 1690.13907897927
15880 7.2703570438074 0.00490296518291212 1437.0634560567
15900 7.8158346373339 0.0208955698213436 2479.55561929179
15950 7.4470956256076 0.00791533002005241 1714.87526573923
15980 7.53202620273116 0.0110180254650744 1866.88436008813
16100 6.59148429530074 -0.00490951319283177 728.861913719644
16160 6.83631813647619 0.000687260701717385 931.0547995271
16200 7.02763202706701 0.00484685475344987 1127.35789399669
16230 7.02763202706701 0.00484685475344987 1127.35789399669
16260 7.02763202706701 0.00484685475344987 1127.35789399669
16270 7.02763202706701 0.00484685475344987 1127.35789399669
16280 7.02763202706701 0.00484685475344987 1127.35789399669
